AllocationUUID,SourceNum,WebLink,AllocationOwner,OwnerClassificationCV,State,ContractorName,success
TWDBwr_WR510806,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",Canadian River Municipal Water Authority,WaDE Blank,TX,Canadian River Municipal Water Authority,1
TWDBwr_WR510808,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",Canadian River Municipal Water Authority,WaDE Blank,TX,Canadian River Municipal Water Authority,1
TWDBwr_WR517101,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",Canadian River Municipal Water Authority,WaDE Blank,TX,Canadian River Municipal Water Authority,1
TWDBwr_WR517203,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",Canadian River Municipal Water Authority,WaDE Blank,TX,Canadian River Municipal Water Authority,1
TWDBwr_WR517307,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",Canadian River Municipal Water Authority,WaDE Blank,TX,Canadian River Municipal Water Authority,1
TWDBwr_WR518807,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",Canadian River Municipal Water Authority,WaDE Blank,TX,Canadian River Municipal Water Authority,1
TWDBwr_WR616601,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",Canadian River Municipal Water Authority,WaDE Blank,TX,Canadian River Municipal Water Authority,1
TWDBwr_WR616654,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",Canadian River Municipal Water Authority,WaDE Blank,TX,Canadian River Municipal Water Authority,1
TWDBwr_WR616904,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",Canadian River Municipal Water Authority,WaDE Blank,TX,Canadian River Municipal Water Authority,1
TWDBwr_WR616916,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",Canadian River Municipal Water Authority,WaDE Blank,TX,Canadian River Municipal Water Authority,1
TWDBwr_WR616917,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",Canadian River Municipal Water Authority,WaDE Blank,TX,Canadian River Municipal Water Authority,1
TWDBwr_WR624304,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",Canadian River Municipal Water Authority,WaDE Blank,TX,Canadian River Municipal Water Authority,1
TWDBwr_WR624305,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",Canadian River Municipal Water Authority,WaDE Blank,TX,Canadian River Municipal Water Authority,1
TWDBwr_WR624306,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",Canadian River Municipal Water Authority,WaDE Blank,TX,Canadian River Municipal Water Authority,1
TWDBwr_WR624307,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",Canadian River Municipal Water Authority,WaDE Blank,TX,Canadian River Municipal Water Authority,1
TWDBwr_WR624353,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",Canadian River Municipal Water Authority,WaDE Blank,TX,Canadian River Municipal Water Authority,1
TWDBwr_WR624355,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",Canadian River Municipal Water Authority,WaDE Blank,TX,Canadian River Municipal Water Authority,1
TWDBwr_WR624356,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",Canadian River Municipal Water Authority,WaDE Blank,TX,Canadian River Municipal Water Authority,1
TWDBwr_WR624357,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",Canadian River Municipal Water Authority,WaDE Blank,TX,Canadian River Municipal Water Authority,1
TWDBwr_WR624358,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",Canadian River Municipal Water Authority,WaDE Blank,TX,Canadian River Municipal Water Authority,1
UTwr_WR256870,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",NEWTON WATER USERS ASSOCIATION,WaDE Blank,UT,Newton Water Users Association,1
UTwr_WR312408,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",WEBER BASIN WATER CONSERVANCY DISTRICT,WaDE Blank,UT,Weber Basin Water Conservancy District,1
UTwr_WR312417,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",WEBER BASIN WATER CONSERVANCY DISTRICT,WaDE Blank,UT,Weber Basin Water Conservancy District,1
UTwr_WR312589,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",WEBER BASIN WATER CONSERVANCY DISTRICT,WaDE Blank,UT,Weber Basin Water Conservancy District,1
UTwr_WR313563,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",WEBER BASIN WATER CONSERVANCY DISTRICT,WaDE Blank,UT,Weber Basin Water Conservancy District,1
UTwr_WR313564,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",WEBER BASIN WATER CONSERVANCY DISTRICT,WaDE Blank,UT,Weber Basin Water Conservancy District,1
UTwr_WR313565,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",WEBER BASIN WATER CONSERVANCY DISTRICT,WaDE Blank,UT,Weber Basin Water Conservancy District,1
UTwr_WR313729,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",WEBER BASIN WATER CONSERVANCY DISTRICT,WaDE Blank,UT,Weber Basin Water Conservancy District,1
UTwr_WR31438,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",WEBER BASIN WATER CONSERVANCY DISTRICT,WaDE Blank,UT,Weber Basin Water Conservancy District,1
UTwr_WR315238,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",WEBER BASIN WATER CONSERVANCY DISTRICT,WaDE Blank,UT,Weber Basin Water Conservancy District,1
UTwr_WR315306,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",WEBER BASIN WATER CONSERVANCY DISTRICT,WaDE Blank,UT,Weber Basin Water Conservancy District,1
UTwr_WR351496,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",WEBER BASIN WATER CONSERVANCY DISTRICT,WaDE Blank,UT,Weber Basin Water Conservancy District,1
UTwr_WR35287,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",WEBER BASIN WATER CONSERVANCY DISTRICT,WaDE Blank,UT,Weber Basin Water Conservancy District,1
UTwr_WR355240,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",OGDEN RIVER WATER USERS ASSOCIATION,WaDE Blank,UT,Ogden River Water Users Association,1
UTwr_WR355298,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",WEBER BASIN WATER CONSERVANCY DISTRICT,WaDE Blank,UT,Weber Basin Water Conservancy District,1
UTwr_WR355464,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",WEBER BASIN WATER CONSERVANCY DISTRICT,WaDE Blank,UT,Weber Basin Water Conservancy District,1
UTwr_WR355529,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",WEBER BASIN WATER CONSERVANCY DISTRICT,WaDE Blank,UT,Weber Basin Water Conservancy District,1
UTwr_WR358014,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",WEBER BASIN WATER CONSERVANCY DISTRICT,WaDE Blank,UT,Weber Basin Water Conservancy District,1
UTwr_WR358034,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",WEBER BASIN WATER CONSERVANCY DISTRICT,WaDE Blank,UT,Weber Basin Water Conservancy District,1
UTwr_WR358039,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",WEBER BASIN WATER CONSERVANCY DISTRICT,WaDE Blank,UT,Weber Basin Water Conservancy District,1
UTwr_WR35841,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",WEBER BASIN WATER CONSERVANCY DISTRICT,WaDE Blank,UT,Weber Basin Water Conservancy District,1
UTwr_WR358890,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",PROVO RIVER WATER USERS ASSOCIATION,WaDE Blank,UT,Provo River Water Users Association,1
UTwr_WR413487,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",UINTAH WATER CONSERVANCY DISTRICT,WaDE Blank,UT,Uintah Water Conservancy District,1
UTwr_WR413523,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",UINTAH WATER CONSERVANCY DISTRICT,WaDE Blank,UT,Uintah Water Conservancy District,1
UTwr_WR4311127,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",CENTRAL UTAH WATER CONSERVANCY DISTRICT,WaDE Blank,UT,Central Utah Water Conservancy District,1
UTwr_WR4312263,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",UINTAH WATER CONSERVANCY DISTRICT,WaDE Blank,UT,Uintah Water Conservancy District,1
UTwr_WR4312313,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",UINTAH WATER CONSERVANCY DISTRICT,WaDE Blank,UT,Uintah Water Conservancy District,1
UTwr_WR431709,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",MOON LAKE WATER USERS ASSOCIATION,WaDE Blank,UT,Moon Lake Water Users Association,1
UTwr_WR431710,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",MOON LAKE WATER USERS ASSOCIATION,WaDE Blank,UT,Moon Lake Water Users Association,1
UTwr_WR431716,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",MOON LAKE WATER USERS ASSOCIATION,WaDE Blank,UT,Moon Lake Water Users Association,1
UTwr_WR431717,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",MOON LAKE WATER USERS ASSOCIATION,WaDE Blank,UT,Moon Lake Water Users Association,1
UTwr_WR432501,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",MOON LAKE WATER USERS ASSOCIATION,WaDE Blank,UT,Moon Lake Water Users Association,1
UTwr_WR432533,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",MOON LAKE WATER USERS ASSOCIATION,WaDE Blank,UT,Moon Lake Water Users Association,1
UTwr_WR432534,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",MOON LAKE WATER USERS ASSOCIATION,WaDE Blank,UT,Moon Lake Water Users Association,1
UTwr_WR432535,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",MOON LAKE WATER USERS ASSOCIATION,WaDE Blank,UT,Moon Lake Water Users Association,1
UTwr_WR432538,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",MOON LAKE WATER USERS ASSOCIATION,WaDE Blank,UT,Moon Lake Water Users Association,1
UTwr_WR433093,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",MOON LAKE WATER USERS ASSOCIATION,WaDE Blank,UT,Moon Lake Water Users Association,1
UTwr_WR433123,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",MOON LAKE WATER USERS ASSOCIATION,WaDE Blank,UT,Moon Lake Water Users Association,1
UTwr_WR433201,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",MOON LAKE WATER USERS ASSOCIATION,WaDE Blank,UT,Moon Lake Water Users Association,1
UTwr_WR433255,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",MOON LAKE WATER USERS ASSOCIATION,WaDE Blank,UT,Moon Lake Water Users Association,1
UTwr_WR433333,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",MOON LAKE WATER USERS ASSOCIATION,WaDE Blank,UT,Moon Lake Water Users Association,1
UTwr_WR433812,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",MOON LAKE WATER USERS ASSOCIATION,WaDE Blank,UT,Moon Lake Water Users Association,1
UTwr_WR433825,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",CENTRAL UTAH WATER CONSERVANCY DISTRICT,WaDE Blank,UT,Central Utah Water Conservancy District,1
UTwr_WR435098,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",MOON LAKE WATER USERS ASSOCIATION,WaDE Blank,UT,Moon Lake Water Users Association,1
UTwr_WR438910,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",CENTRAL UTAH WATER CONSERVANCY DISTRICT,WaDE Blank,UT,Central Utah Water Conservancy District,1
UTwr_WR438911,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",CENTRAL UTAH WATER CONSERVANCY DISTRICT,WaDE Blank,UT,Central Utah Water Conservancy District,1
UTwr_WR439045,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",MOON LAKE WATER USERS ASSOCIATION,WaDE Blank,UT,Moon Lake Water Users Association,1
UTwr_WR439894,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",CENTRAL UTAH WATER CONSERVANCY DISTRICT,WaDE Blank,UT,Central Utah Water Conservancy District,1
UTwr_WR451675,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",UINTAH WATER CONSERVANCY DISTRICT,WaDE Blank,UT,Uintah Water Conservancy District,1
UTwr_WR452134,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",UINTAH WATER CONSERVANCY DISTRICT,WaDE Blank,UT,Uintah Water Conservancy District,1
UTwr_WR452774,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",UINTAH WATER CONSERVANCY DISTRICT,WaDE Blank,UT,Uintah Water Conservancy District,1
UTwr_WR453371,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",UINTAH WATER CONSERVANCY DISTRICT,WaDE Blank,UT,Uintah Water Conservancy District,1
UTwr_WR453714,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",UINTAH WATER CONSERVANCY DISTRICT,WaDE Blank,UT,Uintah Water Conservancy District,1
UTwr_WR454420,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",UINTAH WATER CONSERVANCY DISTRICT,WaDE Blank,UT,Uintah Water Conservancy District,1
UTwr_WR45514,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",UINTAH WATER CONSERVANCY DISTRICT,WaDE Blank,UT,Uintah Water Conservancy District,1
UTwr_WR45518,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",UINTAH WATER CONSERVANCY DISTRICT,WaDE Blank,UT,Uintah Water Conservancy District,1
UTwr_WR45521,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",UINTAH WATER CONSERVANCY DISTRICT,WaDE Blank,UT,Uintah Water Conservancy District,1
UTwr_WR45525,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",UINTAH WATER CONSERVANCY DISTRICT,WaDE Blank,UT,Uintah Water Conservancy District,1
UTwr_WR455284,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",UINTAH WATER CONSERVANCY DISTRICT,WaDE Blank,UT,Uintah Water Conservancy District,1
UTwr_WR456363,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",UINTAH WATER CONSERVANCY DISTRICT,WaDE Blank,UT,Uintah Water Conservancy District,1
UTwr_WR456739,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",UINTAH WATER CONSERVANCY DISTRICT,WaDE Blank,UT,Uintah Water Conservancy District,1
UTwr_WR491239,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",UINTAH WATER CONSERVANCY DISTRICT,WaDE Blank,UT,Uintah Water Conservancy District,1
UTwr_WR491272,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",UINTAH WATER CONSERVANCY DISTRICT,WaDE Blank,UT,Uintah Water Conservancy District,1
UTwr_WR492157,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",UINTAH WATER CONSERVANCY DISTRICT,Private,UT,Uintah Water Conservancy District,1
UTwr_WR49219,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",UINTAH WATER CONSERVANCY DISTRICT,WaDE Blank,UT,Uintah Water Conservancy District,1
UTwr_WR492274,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",UINTAH WATER CONSERVANCY DISTRICT,Private,UT,Uintah Water Conservancy District,1
UTwr_WR492307,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",UINTAH WATER CONSERVANCY DISTRICT,WaDE Blank,UT,Uintah Water Conservancy District,1
UTwr_WR492330,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",UINTAH WATER CONSERVANCY DISTRICT,Private,UT,Uintah Water Conservancy District,1
UTwr_WR492333,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",UINTAH WATER CONSERVANCY DISTRICT,WaDE Blank,UT,Uintah Water Conservancy District,1
UTwr_WR514741,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",CENTRAL UTAH WATER CONSERVANCY DISTRICT,WaDE Blank,UT,Central Utah Water Conservancy District,1
UTwr_WR516015,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",CENTRAL UTAH WATER CONSERVANCY DISTRICT,WaDE Blank,UT,Central Utah Water Conservancy District,1
UTwr_WR55105,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",CENTRAL UTAH WATER CONSERVANCY DISTRICT,WaDE Blank,UT,Central Utah Water Conservancy District,1
UTwr_WR5511019,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",CENTRAL UTAH WATER CONSERVANCY DISTRICT,WaDE Blank,UT,Central Utah Water Conservancy District,1
UTwr_WR5511033,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",CENTRAL UTAH WATER CONSERVANCY DISTRICT,WaDE Blank,UT,Central Utah Water Conservancy District,1
UTwr_WR551137,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",CENTRAL UTAH WATER CONSERVANCY DISTRICT,WaDE Blank,UT,Central Utah Water Conservancy District,1
UTwr_WR5512307,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",CENTRAL UTAH WATER CONSERVANCY DISTRICT,WaDE Blank,UT,Central Utah Water Conservancy District,1
UTwr_WR5512311,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",CENTRAL UTAH WATER CONSERVANCY DISTRICT,WaDE Blank,UT,Central Utah Water Conservancy District,1
UTwr_WR5512380,"1 - Web Scraping,2 - ReclamationDams","https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,https://www.usbr.gov/projects/",CENTRAL UTAH WATER CONSERVANCY DISTRICT,WaDE Blank,UT,Central Utah Water Conservancy District,1
