OID_,STATION_ID,SYSTEM,NAME,Latitude,Longitude,X_UTM,Y_UTM
1289,8559.000000000000000,WEBER RIVER  PARK CITY AREA,0026 BITNER PUMP,40.723963386000037,-111.518973499999959,456172.841000000014901,4508243.938000000081956
1290,8560.000000000000000,WEBER RIVER  PARK CITY AREA,0027 GLENWILD ENTRANCE,40.743621045000054,-111.510514291999982,456899.924999999988358,4510421.849000000394881
1291,8561.000000000000000,WEBER RIVER  PARK CITY AREA,0028 BITNER NORTH WHEEL LINE,40.734646639000061,-111.514710841999943,456539.782000000006519,4509427.713000000454485
1292,8564.000000000000000,WEBER RIVER  PARK CITY AREA,0031 OLD DIVERTING WORKS,40.714686605000054,-111.515938207999966,456423.128000000026077,4507212.661000000312924
1293,8565.000000000000000,WEBER RIVER  PARK CITY AREA,0032 PUMP,40.713986707000061,-111.515520643999992,456457.940999999991618,4507134.762000000104308
1294,8566.000000000000000,WEBER RIVER  PARK CITY AREA,0033 PUMP,40.712438395000049,-111.515201431999969,456483.895000000018626,4506962.734000000171363
1295,8567.000000000000000,WEBER RIVER  PARK CITY AREA,0034 PUMP,40.710613762000037,-111.514162065999983,456570.500999999989290,4506759.677000000141561
1296,8568.000000000000000,WEBER RIVER  PARK CITY AREA,0035 SPRING,40.701368014000025,-111.508678447999955,457027.753000000026077,4505730.661000000312924
1297,8569.000000000000000,WEBER RIVER  PARK CITY AREA,0036 SMALL CONCRETE DAM,40.695038419000070,-111.507721326999956,457104.550999999977648,4505027.581000000238419
1298,8571.000000000000000,WEBER RIVER  PARK CITY AREA,0038 WELL RANCH CREEK,40.693824935000066,-111.507196267999973,457148.135000000009313,4504892.622999999672174
1299,8572.000000000000000,WEBER RIVER  PARK CITY AREA,0039 CAPPED WELL,40.691261842000074,-111.506186598999989,457231.803000000014435,4504607.616999999620020
1300,8573.000000000000000,WEBER RIVER  PARK CITY AREA,0040 PUMP,40.706399624000028,-111.512955898999962,456669.652999999991152,4506291.292999999597669
1301,8574.000000000000000,WEBER RIVER  PARK CITY AREA,0041 PUMP IN DITCH,40.707726344000037,-111.512643878999938,456696.869999999995343,4506438.411000000312924
1302,8575.000000000000000,WEBER RIVER  PARK CITY AREA,0042 PUMP,40.709858223000026,-111.514261593999947,456561.603000000002794,4506675.858000000007451
1303,8576.000000000000000,WEBER RIVER  PARK CITY AREA,0043 PUMP,40.705285192000076,-111.512101611999981,456741.097000000008848,4506167.165000000037253
1304,8577.000000000000000,WEBER RIVER  PARK CITY AREA,0044 WELL,40.701473540000052,-111.508159117999980,457071.694000000017695,4505742.121000000275671
1305,8578.000000000000000,WEBER RIVER  PARK CITY AREA,0045 HORSE TURNOUT,40.697659258000044,-111.511681135999993,456771.686999999976251,4505320.446000000461936
1306,8579.000000000000000,WEBER RIVER  PARK CITY AREA,0046 RANCH CREEK POND,40.697431731000052,-111.507758517999946,457102.944000000017695,4505293.266999999992549
1307,8580.000000000000000,WEBER RIVER  PARK CITY AREA,0047 RANCH CREEK POND,40.696721987000046,-111.507913367999947,457089.406000000017229,4505214.558000000193715
1308,8581.000000000000000,WEBER RIVER  PARK CITY AREA,0048 RANCH CREEK POND,40.695371787000056,-111.507546566999963,457119.530000000027940,4505064.501000000163913
1309,8583.000000000000000,WEBER RIVER  PARK CITY AREA,0050 RANCH CREEK PUMP,40.694970598000054,-111.507738565999944,457103.050999999977648,4505020.060999999754131
1310,8584.000000000000000,WEBER RIVER  PARK CITY AREA,0051 PUMP,40.693973472000039,-111.507671320999975,457108.092999999993481,4504909.343000000342727
1311,8585.000000000000000,WEBER RIVER  PARK CITY AREA,0052 POND,40.693620471000031,-111.507557965999979,457117.444000000017695,4504870.103000000119209
1312,8586.000000000000000,WEBER RIVER  PARK CITY AREA,0053 POND,40.692051538000044,-111.507455815999947,457125.069000000017695,4504695.894999999552965
1313,8587.000000000000000,WEBER RIVER  PARK CITY AREA,0054 CULVERT,40.691716646000032,-111.507651279999948,457108.338999999978114,4504658.815999999642372
1314,8588.000000000000000,WEBER RIVER  PARK CITY AREA,0055 WELL,40.690209142000072,-111.513293302999955,456630.652000000001863,4504494.246000000275671
1315,8591.000000000000000,WEBER RIVER  PARK CITY AREA,0058 PUMP,40.682576338000047,-111.538342596999939,454508.931999999971595,4503659.637000000104308
1316,8592.000000000000000,WEBER RIVER  PARK CITY AREA,0059 PUMP INTAKE,40.682879434000029,-111.537908001999938,454545.863000000012107,4503693.057000000029802
1317,8593.000000000000000,WEBER RIVER  PARK CITY AREA,0060 PIPE IN CULVERT,40.683193445000029,-111.542090341999938,454192.653999999980442,4503730.084999999962747
1318,8599.000000000000000,WEBER RIVER  PARK CITY AREA,0066 PUMP NEAR NURSURY IN DITCH,40.694851845000073,-111.545195994999972,453938.244000000006054,4505025.839999999850988
1319,8600.000000000000000,WEBER RIVER  PARK CITY AREA,0067 POSSIBLE SPRING,40.691512490000036,-111.549008974999992,453613.773999999975786,4504657.162999999709427
1320,8601.000000000000000,WEBER RIVER  PARK CITY AREA,0068 ADJACENT TO USGS GAGE,40.687956870000050,-111.533829104999938,454893.968999999982771,4504254.571999999694526
1321,8603.000000000000000,WEBER RIVER  PARK CITY AREA,0070 GATE,40.690480562000062,-111.533081547999984,454958.835000000020955,4504534.328999999910593
1322,8604.000000000000000,WEBER RIVER  PARK CITY AREA,0071 STREAM ALTERATION,40.690955433000056,-111.532803181999952,454982.674999999988358,4504586.899000000208616
1323,8605.000000000000000,WEBER RIVER  PARK CITY AREA,0072 CLISSOLD POND,40.693628664000073,-111.530841679999980,455150.201999999990221,4504882.635999999940395
1324,8606.000000000000000,WEBER RIVER  PARK CITY AREA,0073 POND,40.694547677000060,-111.529654145999984,455251.152000000001863,4504984.044999999925494
1325,8607.000000000000000,WEBER RIVER  PARK CITY AREA,0074 WELL,40.697282008000059,-111.529348585999969,455278.797000000020489,4505287.411999999545515
1326,8608.000000000000000,WEBER RIVER  PARK CITY AREA,0075 PUMP,40.696813889000055,-111.530826446999981,455153.625000000000000,4505236.201999999582767
1327,8609.000000000000000,WEBER RIVER  PARK CITY AREA,0076 POSSIBLE DIVERSION,40.692764141000055,-111.532263603999979,455029.482000000018161,4504787.396999999880791
1328,8610.000000000000000,WEBER RIVER  PARK CITY AREA,0077 SEWER LINE,40.686872414000050,-111.535502368999971,454751.848999999987427,4504135.053000000305474
1329,8611.000000000000000,WEBER RIVER  PARK CITY AREA,0078 WELL,40.685317380000072,-111.537259727999981,454602.298999999999069,4503963.343999999575317
1330,8612.000000000000000,WEBER RIVER  PARK CITY AREA,0079 SKI LIFT POND,40.687768893000055,-111.559101148999957,452758.412000000011176,4504246.984000000171363
1331,8613.000000000000000,WEBER RIVER  PARK CITY AREA,0080 SKI LIFT PUMPHOUSE,40.687611295000067,-111.558550338999964,452804.842999999993481,4504229.194000000134110
1332,8614.000000000000000,WEBER RIVER  PARK CITY AREA,0081 DROP STRUCTURE,40.688062290000062,-111.552088081999955,453351.205000000016298,4504275.805999999865890
1333,8615.000000000000000,WEBER RIVER  PARK CITY AREA,0082 CHURCH POND & PUMP,40.682963224000048,-111.536918885999967,454629.504000000015367,4503701.847000000067055
1334,8621.000000000000000,WEBER RIVER  PARK CITY AREA,0088 WELLHOUSE,40.685459090000052,-111.543070076999982,454111.417000000015832,4503982.092000000178814
1335,8622.000000000000000,WEBER RIVER  PARK CITY AREA,0089 PIPE UNDER STATE ROAD,40.683717920000049,-111.538069447999987,454532.789999999979045,4503786.216000000014901
1336,8623.000000000000000,WEBER RIVER  PARK CITY AREA,0090 POND,40.691271857000061,-111.544468793999954,453997.222000000008848,4504628.065000000409782
1337,8624.000000000000000,WEBER RIVER  PARK CITY AREA,0091 NURSERY PUMP,40.695929702000058,-111.545066559999952,453949.922000000020489,4505145.418999999761581
1338,8630.000000000000000,WEBER RIVER  PARK CITY AREA,0097 DIVERSION STRUCTURE,40.689116954000042,-111.521647475999941,455924.049999999988358,4504377.165000000037253
1339,8631.000000000000000,WEBER RIVER  PARK CITY AREA,0098 DITCH GATE,40.689512660000048,-111.520679384999994,456006.109999999986030,4504420.605000000447035
1340,8632.000000000000000,WEBER RIVER  PARK CITY AREA,0099 GAGE,40.727593817000070,-111.534992847999945,454822.430999999982305,4508655.052000000141561
1341,8633.000000000000000,WEBER RIVER  PARK CITY AREA,0100 POND AND PUMP,40.726429575000054,-111.534231554999963,454885.934000000008382,4508525.423999999649823
1342,8634.000000000000000,WEBER RIVER  PARK CITY AREA,0101 POND,40.726116415000035,-111.532618224999965,455021.967000000004191,4508489.833999999798834
1343,8635.000000000000000,WEBER RIVER  PARK CITY AREA,0102 POND,40.724785110000028,-111.531099811999979,455149.302000000025146,4508341.275999999605119
1344,8636.000000000000000,WEBER RIVER  PARK CITY AREA,0103 POND,40.722359483000048,-111.523130437999953,455820.718999999982771,4508067.980000000447035
1345,8637.000000000000000,WEBER RIVER  PARK CITY AREA,0104 GOSHAWK POND,40.757693267000036,-111.512685661999967,456725.727000000013504,4511985.008999999612570
1346,8638.000000000000000,WEBER RIVER  PARK CITY AREA,0105 GOSHAWK POND,40.759929570000054,-111.514588505999939,456566.565000000002328,4512234.190999999642372
1347,8639.000000000000000,WEBER RIVER  PARK CITY AREA,0106 DIVERSION,40.691356982000059,-111.520558629999982,456017.526000000012573,4504625.271999999880791
1348,8640.000000000000000,WEBER RIVER  PARK CITY AREA,0107 DIVERSION,40.693102325000041,-111.520593682999959,456015.711999999999534,4504819.030000000260770
1349,8641.000000000000000,WEBER RIVER  PARK CITY AREA,0108 POND,40.690916162000065,-111.529553443999987,455257.231000000028871,4504580.879999999888241
1350,8642.000000000000000,WEBER RIVER  PARK CITY AREA,0109 DIVERTING WORKS,40.686433836000049,-111.537661642999979,454569.094999999972060,4504087.483000000007451
1351,8643.000000000000000,WEBER RIVER  PARK CITY AREA,0110 WELL,40.713548843000069,-111.514704835999964,456526.563000000023749,4507085.752999999560416
1352,8644.000000000000000,WEBER RIVER  PARK CITY AREA,0111 POND,40.716064877000065,-111.512649111999963,456701.830000000016298,4507364.029000000096858
1353,8646.000000000000000,WEBER RIVER  PARK CITY AREA,0113 WELL,40.703501205000066,-111.545563387999948,453913.164999999979045,4505986.150000000372529
1354,8647.000000000000000,WEBER RIVER  PARK CITY AREA,0114 POND,40.700831347000076,-111.543749974999969,454064.523999999975786,4505688.833999999798834
1355,8648.000000000000000,WEBER RIVER  PARK CITY AREA,0115 SPRING,40.696758375000059,-111.544460799999968,454001.670999999972992,4505237.088000000454485
1356,8649.000000000000000,WEBER RIVER  PARK CITY AREA,0116 WELL HOUSE,40.708865067000033,-111.545431716999985,453927.984999999986030,4506581.493999999947846
1357,8650.000000000000000,WEBER RIVER  PARK CITY AREA,0117 PONDS,40.708239099000025,-111.545843907999938,453892.734999999986030,4506512.224999999627471
1358,8651.000000000000000,WEBER RIVER  PARK CITY AREA,0118 PUMP,40.708322036000027,-111.546895847999963,453803.933000000019092,4506521.984000000171363
1359,8652.000000000000000,WEBER RIVER  PARK CITY AREA,0119 POSSIBLE SPRING HOUSE,40.708847882000043,-111.546836115999952,453809.342000000004191,4506580.324000000022352
1360,8653.000000000000000,WEBER RIVER  PARK CITY AREA,0120 SPRING AND PIPE DIVERSION,40.659708739000052,-111.524539439999955,455660.211999999999534,4501114.192999999970198
1361,8654.000000000000000,WEBER RIVER  PARK CITY AREA,0121 POND,40.660847437000029,-111.523644910999963,455736.581999999994878,4501240.141999999992549
1362,8655.000000000000000,WEBER RIVER  PARK CITY AREA,0122 POND,40.660676844000079,-111.523638016999939,455737.052000000025146,4501221.201999999582767
1363,8656.000000000000000,WEBER RIVER  PARK CITY AREA,0123 STREAM POD,40.660031410000045,-111.523928819999981,455712.043000000005122,4501149.702999999746680
1364,8657.000000000000000,WEBER RIVER  PARK CITY AREA,0124 POND,40.660676613000078,-111.522437959999991,455838.494999999995343,4501220.572999999858439
1365,8658.000000000000000,WEBER RIVER  PARK CITY AREA,0125 POND,40.660849545000076,-111.521927783999956,455881.734999999986030,4501239.513000000268221
1366,8659.000000000000000,WEBER RIVER  PARK CITY AREA,0126 POND,40.661745104000033,-111.520570157999941,455997.086000000010245,4501338.242999999783933
1367,8660.000000000000000,WEBER RIVER  PARK CITY AREA,0127 POND,40.754941996000071,-111.582399763999945,450839.179000000003725,4511716.316999999806285
1368,8661.000000000000000,WEBER RIVER  PARK CITY AREA,0128 HI-UTE POND,40.737035381000055,-111.556893419999938,452979.631999999983236,4509714.611999999731779
1369,8662.000000000000000,WEBER RIVER  PARK CITY AREA,0129 POND,40.728802898000026,-111.559158666999963,452782.544999999983702,4508801.980000000447035
1370,8663.000000000000000,WEBER RIVER  PARK CITY AREA,0130 POND,40.727198196000074,-111.561185782999985,452610.224999999976717,4508624.941999999806285
1371,8664.000000000000000,WEBER RIVER  PARK CITY AREA,0131 POND,40.725374248000037,-111.563052977999973,452451.245999999984633,4508423.484000000171363
1372,8665.000000000000000,WEBER RIVER  PARK CITY AREA,0132 PUMP,40.724969896000061,-111.563080712999977,452448.615999999979977,4508378.614000000059605
1373,8666.000000000000000,WEBER RIVER  PARK CITY AREA,0133 POND,40.730600771000070,-111.557529199999976,452921.413999999989755,4509000.678000000305474
1374,8667.000000000000000,WEBER RIVER  PARK CITY AREA,0134 PUMP,40.731868574000032,-111.555785453999988,453069.553000000014435,4509140.476999999955297
1375,8668.000000000000000,WEBER RIVER  PARK CITY AREA,0135 POND,40.732335783000053,-111.556603053999993,453000.842000000004191,4509192.776999999769032
1376,8669.000000000000000,WEBER RIVER  PARK CITY AREA,0136 POND,40.701485615000024,-111.540860623999947,454309.066999999980908,4505759.953999999910593
1377,8670.000000000000000,WEBER RIVER  PARK CITY AREA,0137 POND,40.699276012000041,-111.539240444999962,454444.434999999997672,4505513.837000000290573
1378,8671.000000000000000,WEBER RIVER  PARK CITY AREA,0138 LOWER LIMIT OF SERIES OF PONDS,40.723163952000050,-111.537112704999970,454640.407000000006519,4508164.407999999821186
1379,8672.000000000000000,WEBER RIVER  PARK CITY AREA,0139 UPPER STRUCTURE,40.718329639000046,-111.537921487999938,454568.815999999991618,4507628.194000000134110
1380,8674.000000000000000,WEBER RIVER  PARK CITY AREA,0141 WELL,40.719917612000074,-111.538820330999954,454493.982000000018161,4507804.932000000029802
1381,8676.000000000000000,WEBER RIVER  PARK CITY AREA,0143 RECREATION POND,40.691355911000073,-111.524792905999959,455659.757999999972526,4504627.281000000424683
1382,8677.000000000000000,WEBER RIVER  PARK CITY AREA,0144 POND,40.691754362000040,-111.525840761999973,455571.485999999975320,4504672.040000000037253
1383,8678.000000000000000,WEBER RIVER  PARK CITY AREA,0145 GARNER WELL,40.774277329000029,-111.520880938999937,456044.897999999986496,4513830.007000000216067
1384,8679.000000000000000,WEBER RIVER  PARK CITY AREA,0146 STAGECOACH ESTATES LOWER WELL,40.775903188000029,-111.529301629999964,455335.379000000015367,4514014.740000000223517
1385,8680.000000000000000,WEBER RIVER  PARK CITY AREA,0147 STAGECOACH POND,40.775114784000039,-111.528331352999942,455416.729999999981374,4513926.729000000283122
1386,8681.000000000000000,WEBER RIVER  PARK CITY AREA,0148 POND,40.719447564000063,-111.503256183999952,457497.326000000000931,4507734.934999999590218
1387,8682.000000000000000,WEBER RIVER  PARK CITY AREA,0149 POND AND STREAM,40.722842749000051,-111.510871391999956,456856.356000000028871,4508115.530000000260770
1388,8683.000000000000000,WEBER RIVER  PARK CITY AREA,0150 POND,40.723743813000056,-111.511350773999993,456816.452999999979511,4508215.787999999709427
1389,8684.000000000000000,WEBER RIVER  PARK CITY AREA,0151 POND,40.704975421000029,-111.519090355999992,456150.516000000003260,4506136.243999999947846
1390,8685.000000000000000,WEBER RIVER  PARK CITY AREA,0152 POND,40.704852713000037,-111.519192970999939,456141.766999999992549,4506122.673999999649823
1391,8686.000000000000000,WEBER RIVER  PARK CITY AREA,0153 POND,40.702937851000058,-111.515417723999974,456459.438000000023749,4505908.237999999895692
1392,8687.000000000000000,WEBER RIVER  PARK CITY AREA,0154 POND,40.706254804000025,-111.519372478999969,456127.522999999986496,4506278.401999999769032
1393,8688.000000000000000,WEBER RIVER  PARK CITY AREA,0155 POND,40.702380489000063,-111.516284067999948,456385.886999999987893,4505846.798000000417233
1394,8689.000000000000000,WEBER RIVER  PARK CITY AREA,0156 POND,40.701571246000071,-111.516929320999964,456330.847999999998137,4505757.288999999873340
1395,8690.000000000000000,WEBER RIVER  PARK CITY AREA,0157 POND,40.700861902000042,-111.518097353999963,456231.707999999984168,4505679.129999999888241
1396,8691.000000000000000,WEBER RIVER  PARK CITY AREA,0158 WELL,40.700558477000072,-111.518521841999984,456195.647999999986496,4505645.660000000149012
1397,8692.000000000000000,WEBER RIVER  PARK CITY AREA,0159 POND,40.698053148000042,-111.513680428999976,456603.032000000006519,4505365.155000000260770
1398,8693.000000000000000,WEBER RIVER  PARK CITY AREA,0160 ROCK DAM,40.694015062000062,-111.541289437999978,454267.732000000018161,4504930.912999999709427
1399,8694.000000000000000,WEBER RIVER  PARK CITY AREA,0161 POND,40.777194526000073,-111.510572786999944,456916.669999999983702,4514148.718999999575317
1400,8696.000000000000000,WEBER RIVER  PARK CITY AREA,0163 PUMP,40.753469864000067,-111.589204184999971,450263.701000000000931,4511556.735999999567866
1401,8697.000000000000000,WEBER RIVER  PARK CITY AREA,0164 PUMP AND POND,40.753073390000054,-111.589911100999984,450203.731000000028871,4511513.126000000163913
1402,8698.000000000000000,WEBER RIVER  PARK CITY AREA,0165 OLD DAM,40.752024507000044,-111.591830502999983,450040.918999999994412,4511397.785000000149012
1403,8699.000000000000000,WEBER RIVER  PARK CITY AREA,0166 BEAVER DAM,40.751162667000074,-111.592741637999950,449963.358000000007451,4511302.634999999776483
1404,8700.000000000000000,WEBER RIVER  PARK CITY AREA,0167 WOODEN STRUCTURE,40.750871709000080,-111.593420081999966,449905.867000000027474,4511270.724000000394881
1405,8701.000000000000000,WEBER RIVER  PARK CITY AREA,0168 APPROX UPPER LIMIT BEAVER POND,40.750278577000074,-111.595956693999938,449691.283999999985099,4511206.333999999798834
1406,8702.000000000000000,WEBER RIVER  PARK CITY AREA,0169 DAM,40.689367914000059,-111.517832123999938,456246.596000000019558,4504403.116000000387430
1407,8703.000000000000000,WEBER RIVER  PARK CITY AREA,0170 PONDS,40.689688416000081,-111.515765103999968,456421.458999999973457,4504437.666000000201166
1408,8704.000000000000000,WEBER RIVER  PARK CITY AREA,0171 SPRINKLERS,40.690226815000074,-111.515774118999957,456421.048000000009779,4504497.434999999590218
1409,8705.000000000000000,WEBER RIVER  PARK CITY AREA,0172 POND,40.672205406000046,-111.523819620999973,455729.325000000011642,4502501.007000000216067
1410,8706.000000000000000,WEBER RIVER  PARK CITY AREA,0173 POND,40.674878974000080,-111.530893591999984,455133.244000000006054,4502801.370000000111759
1411,8707.000000000000000,WEBER RIVER  PARK CITY AREA,0174 POND,40.671886611000048,-111.528987637999990,455292.325000000011642,4502468.235000000335276
1412,8708.000000000000000,WEBER RIVER  PARK CITY AREA,0175 POND,40.672374424000054,-111.526723277999963,455484.027999999991152,4502521.235000000335276
1413,8709.000000000000000,WEBER RIVER  PARK CITY AREA,0176 POND,40.673537047000025,-111.531365911999956,455092.425999999977648,4502652.651999999769032
1414,8711.000000000000000,WEBER RIVER  PARK CITY AREA,0178 COLLECTION BOX,40.673729538000032,-111.531136357999969,455111.956000000005588,4502673.901999999769032
1415,8712.000000000000000,WEBER RIVER  PARK CITY AREA,0179 FLUME,40.668077410000080,-111.513195800999938,456624.547000000020489,4502037.487999999895692
1416,8713.000000000000000,WEBER RIVER  PARK CITY AREA,0180 POND,40.668974586000047,-111.521487917999991,455924.266999999992549,4502141.201999999582767
1417,8715.000000000000000,WEBER RIVER  PARK CITY AREA,0182 POND,40.669555472000070,-111.520408553999971,456015.878000000026077,4502205.141999999992549
1418,8717.000000000000000,WEBER RIVER  PARK CITY AREA,0184 POND,40.667691407000063,-111.515615779999962,456419.753000000026077,4501995.837000000290573
1419,8718.000000000000000,WEBER RIVER  PARK CITY AREA,0185 PUMP HOUSE,40.668050778000065,-111.511098227999980,456801.821999999985565,4502033.498999999836087
1420,8719.000000000000000,WEBER RIVER  PARK CITY AREA,0186 POND,40.659290047000070,-111.515684050999994,456408.512999999977183,4501063.288999999873340
1421,8720.000000000000000,WEBER RIVER  PARK CITY AREA,0187 CHLORINATOR HOUSE,40.659126599000047,-111.515972971999986,456383.983000000007451,4501045.288999999873340
1422,8721.000000000000000,WEBER RIVER  PARK CITY AREA,0188 POND,40.658975359000067,-111.514739958999940,456488.115999999979977,4501027.889999999664724
1423,8722.000000000000000,WEBER RIVER  PARK CITY AREA,0189 POND,40.659186011000031,-111.514268737999942,456528.086999999999534,4501051.040000000037253
1424,8723.000000000000000,WEBER RIVER  PARK CITY AREA,0190 POND,40.668208058000062,-111.510856651999973,456822.342000000004191,4502050.838999999687076
1425,8724.000000000000000,WEBER RIVER  PARK CITY AREA,0191 POND,40.659334702000081,-111.512578444999974,456671.070000000006985,4501066.711000000126660
1426,8725.000000000000000,WEBER RIVER  PARK CITY AREA,0192 DRAIN,40.667373089000080,-111.508257424999954,457041.499000000010710,4501956.881000000052154
1427,8726.000000000000000,WEBER RIVER  PARK CITY AREA,0193 PIPE IN CANAL,40.667399454000076,-111.508468927999957,457023.639000000024680,4501959.911000000312924
1428,8727.000000000000000,WEBER RIVER  PARK CITY AREA,0194 PUMP,40.667471708000051,-111.509591924999938,456928.766000000003260,4501968.480999999679625
1429,8728.000000000000000,WEBER RIVER  PARK CITY AREA,0195 PUMP,40.667428085000040,-111.510247399999969,456873.335000000020955,4501963.959999999962747
1430,8729.000000000000000,WEBER RIVER  PARK CITY AREA,0196 POND,40.660603434000052,-111.519152512999938,456116.172000000020489,4501210.804999999701977
1431,8730.000000000000000,WEBER RIVER  PARK CITY AREA,0197 POND,40.660672064000039,-111.518695217999948,456154.873000000021420,4501218.195000000298023
1432,8731.000000000000000,WEBER RIVER  PARK CITY AREA,0198 PUMP,40.667297676000032,-111.510850154999957,456822.304000000003725,4501949.780000000260770
1433,8732.000000000000000,WEBER RIVER  PARK CITY AREA,0199 POND,40.663759315000050,-111.518734950999942,456153.536000000021886,4501560.911000000312924
1434,8733.000000000000000,WEBER RIVER  PARK CITY AREA,0200 PUMP,40.667213372000049,-111.507848373999991,457075.971000000019558,4501938.951999999582767
1435,8734.000000000000000,WEBER RIVER  PARK CITY AREA,0201 POND,40.665307493000057,-111.519365287999960,456101.270000000018626,4501733.078999999910593
1436,8735.000000000000000,WEBER RIVER  PARK CITY AREA,0202 POND,40.665533316000051,-111.519669208999971,456075.728999999992084,4501758.298000000417233
1437,8736.000000000000000,WEBER RIVER  PARK CITY AREA,0203 PUMP,40.666475412000068,-111.507391876999975,457114.082999999984168,4501856.813000000081956
1438,8737.000000000000000,WEBER RIVER  PARK CITY AREA,0204 POND,40.665532030000065,-111.517892295999957,456225.923000000009779,4501757.269000000320375
1439,8738.000000000000000,WEBER RIVER  PARK CITY AREA,0205 POND,40.666345127000056,-111.517595372999949,456251.552000000025146,4501847.377999999560416
1440,8739.000000000000000,WEBER RIVER  PARK CITY AREA,0206 PUMP,40.665745085000026,-111.506347305999952,457201.907999999995809,4501775.235000000335276
1441,8740.000000000000000,WEBER RIVER  PARK CITY AREA,0207 PUMP,40.666291822000062,-111.505257785999959,457294.348999999987427,4501835.394999999552965
1442,8741.000000000000000,WEBER RIVER  PARK CITY AREA,0208 POND,40.666374661000077,-111.521199376999959,455946.944000000017695,4501852.456000000238419
1443,8742.000000000000000,WEBER RIVER  PARK CITY AREA,0209 GATE,40.666775179000069,-111.505267135999986,457293.867000000027474,4501889.053999999538064
1444,8743.000000000000000,WEBER RIVER  PARK CITY AREA,0210 POND,40.667231158000050,-111.505254143999991,457295.255999999993946,4501939.662999999709427
1445,8744.000000000000000,WEBER RIVER  PARK CITY AREA,0211 POND,40.667145935000065,-111.520549706999986,456002.364000000001397,4501937.745000000111759
1446,8745.000000000000000,WEBER RIVER  PARK CITY AREA,0212 PUMP,40.667795661000071,-111.505268708999949,457294.385000000009313,4502002.332000000402331
1447,8746.000000000000000,WEBER RIVER  PARK CITY AREA,0213 PUMP,40.668035355000029,-111.505275143999938,457293.994000000006054,4502028.941999999806285
1448,8747.000000000000000,WEBER RIVER  PARK CITY AREA,0214 POND,40.666692459000046,-111.522579134999944,455830.530000000027940,4501888.424999999813735
1449,8748.000000000000000,WEBER RIVER  PARK CITY AREA,0215 WOOD DAM,40.668291312000065,-111.505249875999993,457296.293000000005122,4502057.342000000178814
1450,8749.000000000000000,WEBER RIVER  PARK CITY AREA,0216 PUMP,40.668622706000065,-111.505256163999945,457295.972999999998137,4502094.131000000052154
1451,8750.000000000000000,WEBER RIVER  PARK CITY AREA,0217 PUMP,40.668990404000056,-111.505264629999942,457295.492000000027474,4502134.951000000350177
1452,8751.000000000000000,WEBER RIVER  PARK CITY AREA,0218 PUMP,40.669363613000030,-111.505247107999992,457297.211000000010245,4502176.370000000111759
1453,8752.000000000000000,WEBER RIVER  PARK CITY AREA,0219 PUMPS,40.669887579000033,-111.505240437999987,457298.108999999996740,4502234.529000000096858
1454,8753.000000000000000,WEBER RIVER  PARK CITY AREA,0220 MULTIPLE PUMPS,40.670289584000045,-111.505211420999956,457300.818000000028405,4502279.139000000432134
1455,8754.000000000000000,WEBER RIVER  PARK CITY AREA,0221 POND,40.664260133000028,-111.522937838999951,455798.604999999981374,4501618.608000000007451
1456,8755.000000000000000,WEBER RIVER  PARK CITY AREA,0222 PUMP,40.670749289000071,-111.505211470999939,457301.107000000018161,4502330.167999999597669
1457,8756.000000000000000,WEBER RIVER  PARK CITY AREA,0223 PUMP,40.671426824000037,-111.505232107999973,457299.794999999983702,4502405.387000000104308
1458,8757.000000000000000,WEBER RIVER  PARK CITY AREA,0224 POND,40.664490200000046,-111.522304323999947,455852.305999999982305,4501643.827999999746680
1459,8758.000000000000000,WEBER RIVER  PARK CITY AREA,0225 POND,40.675506584000061,-111.512086743999987,456723.091000000014901,4502861.608000000007451
1460,8759.000000000000000,WEBER RIVER  PARK CITY AREA,0226 MT. AIRE SPLITTER,40.662434653000048,-111.510830654999950,456820.815999999991618,4501409.957000000402331
1461,8761.000000000000000,WEBER RIVER  PARK CITY AREA,0228 POND,40.672269713000048,-111.506330602999981,457207.490999999979977,4502499.485000000335276
1462,8763.000000000000000,WEBER RIVER  PARK CITY AREA,0230 POND,40.665364791000059,-111.510810265999964,456824.429000000003725,4501735.202999999746680
1463,8764.000000000000000,WEBER RIVER  PARK CITY AREA,0231 POND,40.673487353000041,-111.503358319999961,457459.473999999987427,4502633.205000000074506
1464,8765.000000000000000,WEBER RIVER  PARK CITY AREA,0232 POND,40.674201516000039,-111.501876719999984,457585.145000000018626,4502711.764000000432134
1465,8766.000000000000000,WEBER RIVER  PARK CITY AREA,0233 POND,40.674875527000040,-111.498531366999941,457868.300999999977648,4502784.973000000230968
1466,8767.000000000000000,WEBER RIVER  PARK CITY AREA,0234 POND,40.674211270000058,-111.497876082999937,457923.264000000024680,4502710.923999999649823
1467,8768.000000000000000,WEBER RIVER  PARK CITY AREA,0235 POND,40.675009294000063,-111.496713558999943,458022.015000000013970,4502798.951999999582767
1468,8769.000000000000000,WEBER RIVER  PARK CITY AREA,0236 POND,40.673474787000032,-111.511904423999965,456737.185999999986961,4502635.980999999679625
1469,8770.000000000000000,WEBER RIVER  PARK CITY AREA,0237 POND,40.676151065000056,-111.495006305999993,458167.015000000013970,4502924.878999999724329
1470,8771.000000000000000,WEBER RIVER  PARK CITY AREA,0238 POND,40.674609198000041,-111.492974662999984,458337.754000000015367,4502752.760999999940395
